# l TT EE TE
7.420000000000000000e+02 2.160700928069956717e+03 3.007106277475592293e+01 -1.335590735912444131e+02
7.430000000000000000e+02 2.168975431409084649e+03 2.981809670253887035e+01 -1.337517145567672969e+02
7.440000000000000000e+02 2.177245692245498049e+03 2.956299783440121232e+01 -1.339084445248871589e+02
7.450000000000000000e+02 2.185511948052777825e+03 2.930590913820361720e+01 -1.340292895218809406e+02
7.460000000000000000e+02 2.193767009489020438e+03 2.904689915693216662e+01 -1.341150176330906731e+02
7.470000000000000000e+02 2.202011117029654542e+03 2.878611057788392813e+01 -1.341641676486654262e+02
7.480000000000000000e+02 2.210237084207372391e+03 2.852361166792378455e+01 -1.341775060598166078e+02
7.490000000000000000e+02 2.218445154260832169e+03 2.825954484283171553e+01 -1.341550557050943269e+02
7.500000000000000000e+02 2.226628143389717479e+03 2.799405238622120962e+01 -1.340968385920686217e+02
7.510000000000000000e+02 2.234778867125934539e+03 2.772720213551758306e+01 -1.340021329327093440e+02
7.520000000000000000e+02 2.242890134477903302e+03 2.745913595248417494e+01 -1.338709584510594084e+02
7.530000000000000000e+02 2.250969610429986005e+03 2.718992125792015813e+01 -1.337048195554292818e+02
7.540000000000000000e+02 2.259010104462492563e+03 2.691969963440566005e+01 -1.335022484326540848e+02
7.550000000000000000e+02 2.267004427236022821e+03 2.664868682909559894e+01 -1.332640048814616875e+02
7.560000000000000000e+02 2.274945390578894148e+03 2.637694990607572265e+01 -1.329901049609025847e+02
7.570000000000000000e+02 2.282848092528089182e+03 2.610470438330408172e+01 -1.326805638142511441e+02
7.580000000000000000e+02 2.290697918869683690e+03 2.583194281809635839e+01 -1.323368813282888254e+02
7.590000000000000000e+02 2.298495113233626853e+03 2.555895479470558840e+01 -1.319575851127544297e+02
7.600000000000000000e+02 2.306232492036552230e+03 2.528580694292950071e+01 -1.315434303354965095e+02
7.610000000000000000e+02 2.313910301175232689e+03 2.501264007530622280e+01 -1.310944283727390598e+02
7.620000000000000000e+02 2.321521359317575389e+03 2.473952062335374791e+01 -1.306105896348699673e+02
7.630000000000000000e+02 2.329065914592309127e+03 2.446658920787647062e+01 -1.300926663926380229e+02
7.640000000000000000e+02 2.336529359524267420e+03 2.419391207531693055e+01 -1.295391814286438432e+02
7.650000000000000000e+02 2.343911944417458017e+03 2.392170395167324060e+01 -1.289516278745342106e+02
7.660000000000000000e+02 2.351213920631887504e+03 2.365003091195038110e+01 -1.283292693582856998e+02
7.670000000000000000e+02 2.358420683854888011e+03 2.337888466717349800e+01 -1.276721113372114758e+02
7.680000000000000000e+02 2.365539915817993460e+03 2.310855398545891859e+01 -1.269801582563016495e+02
7.690000000000000000e+02 2.372549585803964419e+03 2.283917899460347911e+01 -1.262548992121055704e+02
7.700000000000000000e+02 2.379464805750356390e+03 2.257082546923541599e+01 -1.254963366069411848e+02
7.710000000000000000e+02 2.386270975040604299e+03 2.230363340150988449e+01 -1.247044718137393176e+02
7.720000000000000000e+02 2.392960922190122346e+03 2.203781700484032058e+01 -1.238793051713315663e+02
7.730000000000000000e+02 2.399542333122550190e+03 2.177344186716080188e+01 -1.230223216502897969e+02
7.740000000000000000e+02 2.406000609335279933e+03 2.151064780524086828e+01 -1.221335195091248096e+02
7.750000000000000000e+02 2.412336009558024671e+03 2.124957458502577268e+01 -1.212128959611513039e+02
7.760000000000000000e+02 2.418556221300243578e+03 2.099036192551330160e+01 -1.202619328418757618e+02
7.770000000000000000e+02 2.424654075688320972e+03 2.073307521916053275e+01 -1.192798824317385851e+02
7.780000000000000000e+02 2.430629832394483401e+03 2.047785410282913432e+01 -1.182682244646660763e+02
7.790000000000000000e+02 2.436483751155015852e+03 2.022476389475016134e+01 -1.172262091168625489e+02
7.800000000000000000e+02 2.442208663278910535e+03 1.997401844902962864e+01 -1.161560568514717318e+02
7.810000000000000000e+02 2.447812256548184450e+03 1.972560874216068427e+01 -1.150570157384125167e+02
7.820000000000000000e+02 2.453279933307148440e+03 1.947967429458652333e+01 -1.139298184651163126e+02
7.830000000000000000e+02 2.458619380395767621e+03 1.923635460776982598e+01 -1.127737109975697223e+02
7.840000000000000000e+02 2.463815998871798001e+03 1.899571488478771641e+01 -1.115901667571396700e+02
7.850000000000000000e+02 2.468870045577985820e+03 1.875782031795349525e+01 -1.103784296126824813e+02
7.860000000000000000e+02 2.473766919549883369e+03 1.852281037645883899e+01 -1.091384852234630074e+02
7.870000000000000000e+02 2.478514303569463209e+03 1.829075024352800583e+01 -1.078718038775595858e+02
7.880000000000000000e+02 2.483105022210453626e+03 1.806177938760006896e+01 -1.065768834856541645e+02
7.890000000000000000e+02 2.487524469980157846e+03 1.783603728302092861e+01 -1.052559351007570712e+02
7.900000000000000000e+02 2.491787752858055683e+03 1.761358913075108035e+01 -1.039081974080401380e+02
7.910000000000000000e+02 2.495880261277772661e+03 1.739464871309815663e+01 -1.025366222456758862e+02
7.920000000000000000e+02 2.499809668360285741e+03 1.717935554744817495e+01 -1.011404462607552546e+02
7.930000000000000000e+02 2.503568787942509516e+03 1.696784917401910775e+01 -9.972113359620570350e+01
7.940000000000000000e+02 2.507157859407176602e+03 1.676019487662074425e+01 -9.827940455795588548e+01
7.950000000000000000e+02 2.510569690761694346e+03 1.655660653743449373e+01 -9.681672129279222361e+01
7.960000000000000000e+02 2.513811943469399921e+03 1.635707522378196543e+01 -9.533231645660279696e+01
7.970000000000000000e+02 2.516884847181405348e+03 1.616166632642332956e+01 -9.382765023340270716e+01
7.980000000000000000e+02 2.519781199522186398e+03 1.597044528034952648e+01 -9.230269616961004431e+01
7.990000000000000000e+02 2.522508650929839405e+03 1.578347756908127941e+01 -9.075816968904089777e+01
8.000000000000000000e+02 2.525059991049376549e+03 1.560082872897149286e+01 -8.919329959826606569e+01
8.010000000000000000e+02 2.527435437492546043e+03 1.542249005039938581e+01 -8.761028507705245261e+01
8.020000000000000000e+02 2.529642647371651037e+03 1.524845280675523895e+01 -8.600835291766064472e+01
8.030000000000000000e+02 2.531666991984763172e+03 1.507900545157431793e+01 -8.438821463885010132e+01
8.040000000000000000e+02 2.533516122829680171e+03 1.491406509092052701e+01 -8.275132369389839937e+01
8.050000000000000000e+02 2.535175401332666297e+03 1.475392032270474552e+01 -8.109690414337042341e+01
8.060000000000000000e+02 2.536637612088943570e+03 1.459856268944854918e+01 -7.942715051362253575e+01
8.070000000000000000e+02 2.537902962712007593e+03 1.444813238357601826e+01 -7.774054229535693139e+01
8.080000000000000000e+02 2.538971655342993472e+03 1.430276968467407883e+01 -7.604001514311607934e+01
8.090000000000000000e+02 2.539836458170774677e+03 1.416254068024170465e+01 -7.432478970465622581e+01
8.100000000000000000e+02 2.540497562013887546e+03 1.402751155342802747e+01 -7.259557148118963710e+01
8.110000000000000000e+02 2.540955151863070569e+03 1.389774858724959650e+01 -7.085395657483924481e+01
8.120000000000000000e+02 2.541224263486105428e+03 1.377316960178163718e+01 -6.910057461694697167e+01
8.130000000000000000e+02 2.541297641592593664e+03 1.365391537584333470e+01 -6.733635160387203200e+01
8.140000000000000000e+02 2.541182881512968834e+03 1.353997823363178732e+01 -6.556213849610715272e+01
8.150000000000000000e+02 2.540887572437460221e+03 1.343135061584467493e+01 -6.377878551877171986e+01
8.160000000000000000e+02 2.540411869016907531e+03 1.332817365077087501e+01 -6.198714217895189194e+01
8.170000000000000000e+02 2.539748491325254236e+03 1.323044002433153921e+01 -6.018768586586615754e+01
8.180000000000000000e+02 2.538897581533702578e+03 1.313821683460075462e+01 -5.838059615237207112e+01
8.190000000000000000e+02 2.537851847194734091e+03 1.305149702877311846e+01 -5.656627479780196666e+01
8.200000000000000000e+02 2.536603989587336400e+03 1.297049654110230854e+01 -5.474512291607589276e+01
8.210000000000000000e+02 2.535146703722001803e+03 1.289513431226527373e+01 -5.291746671111013001e+01
8.220000000000000000e+02 2.533480106705481376e+03 1.282555227771113060e+01 -5.108355749600669782e+01
8.230000000000000000e+02 2.531596881063733690e+03 1.276174395392685490e+01 -4.924386884651985241e+01
8.240000000000000000e+02 2.529504559824453281e+03 1.270377729266619760e+01 -4.739939375477805328e+01
8.250000000000000000e+02 2.527210669856029654e+03 1.265164611760652846e+01 -4.555127323172738585e+01
8.260000000000000000e+02 2.524715303563725229e+03 1.260541869495251177e+01 -4.370064776031519926e+01
8.270000000000000000e+02 2.522025975642861340e+03 1.256501488646110154e+01 -4.184865731590040383e+01
8.280000000000000000e+02 2.519142766436491002e+03 1.253050328691480608e+01 -3.999629281986950957e+01
8.290000000000000000e+02 2.516080607049042555e+03 1.250187837700483051e+01 -3.814476757797034168e+01
8.300000000000000000e+02 2.512839566012143678e+03 1.247920909365123165e+01 -3.629507160030787816e+01
8.310000000000000000e+02 2.509419706055064580e+03 1.246241598273195805e+01 -3.444752592151956350e+01
8.320000000000000000e+02 2.505813655826749255e+03 1.245156833624794679e+01 -3.260259974066282496e+01
8.330000000000000000e+02 2.502014038319875908e+03 1.244673562838882397e+01 -3.076046474172000345e+01
8.340000000000000000e+02 2.498028327645922673e+03 1.244791323501398672e+01 -2.892144081628384100e+01
8.350000000000000000e+02 2.493841707358461008e+03 1.245509672004891577e+01 -2.708592180186710152e+01
8.360000000000000000e+02 2.489446783927956403e+03 1.246835612178926844e+01 -2.525407836983742627e+01
8.370000000000000000e+02 2.484851015164335422e+03 1.248768738860265692e+01 -2.342645231550671525e+01
8.380000000000000000e+02 2.480061853586666984e+03 1.251308666504103329e+01 -2.160373372980901507e+01
8.390000000000000000e+02 2.475064461439805655e+03 1.254447601084890529e+01 -1.978698387210201304e+01
8.400000000000000000e+02 2.469888565910658144e+03 1.258185197037801473e+01 -1.797704092454179303e+01
8.410000000000000000e+02 2.464526747335534765e+03 1.262513700788906768e+01 -1.617496571558637442e+01
8.420000000000000000e+02 2.458986437707584173e+03 1.267432807675897699e+01 -1.438159604155595517e+01
8.430000000000000000e+02 2.453267635676894315e+03 1.272934805457186869e+01 -1.259791810680089696e+01
8.440000000000000000e+02 2.447392619997121074e+03 1.279012002861041175e+01 -1.082484369592347839e+01
8.450000000000000000e+02 2.441339094413346629e+03 1.285671586474092010e+01 -9.062838779062522221e+00
8.460000000000000000e+02 2.435121899549167210e+03 1.292913335867662283e+01 -7.312569801224137578e+00
8.470000000000000000e+02 2.428726157782827613e+03 1.300744480464306996e+01 -5.574450575832051946e+00
8.480000000000000000e+02 2.422159271721292043e+03 1.309157414642002593e+01 -3.849036010257421481e+00
8.490000000000000000e+02 2.415413782465216173e+03 1.318159411278966964e+01 -2.136830477394965566e+00
8.500000000000000000e+02 2.408482226319575602e+03 1.327750336835560319e+01 -4.383546938688727690e-01
8.510000000000000000e+02 2.401379416163672886e+03 1.337937508856849789e+01 1.245891553773786686e+00
8.520000000000000000e+02 2.394097860293303256e+03 1.348698556373409474e+01 2.915444708077845171e+00
8.530000000000000000e+02 2.386644915219311315e+03 1.360033416410508522e+01 4.569847238694650926e+00
8.540000000000000000e+02 2.379020504289051132e+03 1.371927191644341093e+01 6.208641521385468209e+00
8.550000000000000000e+02 2.371246831069719519e+03 1.384372435529790835e+01 7.831369814832056520e+00
8.560000000000000000e+02 2.363308952524081178e+03 1.397361724016220386e+01 9.437611379184666305e+00
8.570000000000000000e+02 2.355229062486529983e+03 1.410872798902090963e+01 1.102690074099669104e+01
8.580000000000000000e+02 2.347007064830994295e+03 1.424913137980776234e+01 1.259869795660605440e+01
8.590000000000000000e+02 2.338642858488457023e+03 1.439467956622412892e+01 1.415224002191213870e+01
8.600000000000000000e+02 2.330136337411190198e+03 1.454544777898398955e+01 1.568676369966951079e+01
8.610000000000000000e+02 2.321494818885289533e+03 1.470136290842659754e+01 1.720143121278062992e+01
8.620000000000000000e+02 2.312710758440930931e+03 1.486235207154315319e+01 1.869540450460755210e+01
8.630000000000000000e+02 2.303798891563987581e+03 1.502856546240375302e+01 2.016791949930272665e+01
8.640000000000000000e+02 2.294751663554950937e+03 1.519985636745849433e+01 2.161806322815458259e+01
8.650000000000000000e+02 2.285568942891106872e+03 1.537622686627172186e+01 2.304521950748587500e+01
8.660000000000000000e+02 2.276265449539401288e+03 1.555760498063576236e+01 2.444906891557343798e+01
8.670000000000000000e+02 2.266826184819714854e+03 1.574391895759818638e+01 2.582966305311330402e+01
8.680000000000000000e+02 2.257258429824230461e+03 1.593502298538892958e+01 2.718668168520790118e+01
8.690000000000000000e+02 2.247569460337836063e+03 1.613084575976125734e+01 2.852017555345994282e+01
8.700000000000000000e+02 2.237751690112980668e+03 1.633139048323546305e+01 2.982989780158325033e+01
8.710000000000000000e+02 2.227812384250879859e+03 1.653643773024165142e+01 3.111582393712604500e+01
8.720000000000000000e+02 2.217758802486693639e+03 1.674591686369529597e+01 3.237778039124516738e+01
8.730000000000000000e+02 2.207583342480767897e+03 1.695968318346449522e+01 3.361522164557543135e+01
8.740000000000000000e+02 2.197300681568232903e+03 1.717774077576486036e+01 3.482775019422353324e+01
8.750000000000000000e+02 2.186910635013231513e+03 1.739994537795079310e+01 3.601474510384167615e+01
8.760000000000000000e+02 2.176420441072737958e+03 1.762615294423649104e+01 3.717580769234904636e+01
8.770000000000000000e+02 2.165829904317132332e+03 1.785621964432769104e+01 3.831024152225228363e+01
8.780000000000000000e+02 2.155161109060654326e+03 1.809007614547217102e+01 3.941772093014922973e+01
8.790000000000000000e+02 2.144398992597543383e+03 1.832765332742253861e+01 4.049762245334318322e+01
8.800000000000000000e+02 2.133558200401368595e+03 1.856880799731654008e+01 4.154954479266550749e+01
8.810000000000000000e+02 2.122631087729498176e+03 1.881347145498296669e+01 4.257301165695248812e+01
8.820000000000000000e+02 2.111632289790094092e+03 1.906164949116082852e+01 4.356762030873270675e+01
8.830000000000000000e+02 2.100554151715452917e+03 1.931312525162720561e+01 4.453281869261205372e+01
8.840000000000000000e+02 2.089396442047209803e+03 1.956797921977107535e+01 4.546827683190357305e+01
8.850000000000000000e+02 2.078166352829858624e+03 1.982606923005075572e+01 4.637344110697005561e+01
8.860000000000000000e+02 2.066863643012973625e+03 2.008725331639476863e+01 4.724797993585281120e+01
8.870000000000000000e+02 2.055488066913218518e+03 2.035153827701810414e+01 4.809178375415759632e+01
8.880000000000000000e+02 2.044054231035421935e+03 2.061878253814141004e+01 4.890481642822454944e+01
8.890000000000000000e+02 2.032547024100162389e+03 2.088877043513980070e+01 4.968718951911125714e+01
8.900000000000000000e+02 2.020988472333312757e+03 2.116150934411582796e+01 5.043871656238152923e+01
8.910000000000000000e+02 2.009370884458869114e+03 2.143685826186592180e+01 5.115950731726947964e+01
8.920000000000000000e+02 1.997701421952898954e+03 2.171467637027967967e+01 5.184944776366427277e+01
8.930000000000000000e+02 1.985979814152121889e+03 2.199489731715107155e+01 5.250857150150081054e+01
8.940000000000000000e+02 1.974220643470352115e+03 2.227723207939085626e+01 5.313676259902159416e+01
8.950000000000000000e+02 1.962408775468489466e+03 2.256176322818174995e+01 5.373382985896298436e+01
8.960000000000000000e+02 1.950566214183477314e+03 2.284820209100059785e+01 5.429980393567826980e+01
8.970000000000000000e+02 1.938685247157357253e+03 2.313648301659650741e+01 5.483449161768338342e+01
